Soil Type,Nitrogen,Phosphorus,Potassium,Soil Moisture,Humidity,Temparature,Crop Type,Fertilizer Name
Red ,100,60,40,60,80,25,Cotton,12:32:16 NPK
Red ,105,60,40,60,80,25,Cotton,12:32:16 NPK
Red ,100,60,40,60,80,25,Cotton,12:32:16 NPK
Red ,115,60,40,60,80,25,Cotton,12:32:16 NPK
Red ,120,60,40,60,80,25,Cotton,12:32:16 NPK
Red ,100,65,45,60.5,90,30,Cotton,12:32:16 NPK
Red ,105,65,45,60.5,90,30,Cotton,12:32:16 NPK
Red ,100,65,45,60.5,90,30,Cotton,12:32:16 NPK
Red ,115,65,45,60.5,90,30,Cotton,12:32:16 NPK
Red ,120,65,45,60.5,90,30,Cotton,12:32:16 NPK
Red ,100,70,50,70,100,35,Cotton,12:32:16 NPK
Red ,105,70,50,70,100,35,Cotton,12:32:16 NPK
Red ,100,70,50,70,100,35,Cotton,12:32:16 NPK
Red ,115,70,50,70,100,35,Cotton,12:32:16 NPK
Red ,120,70,50,70,100,35,Cotton,12:32:16 NPK
Red ,100,75,55,70.5,80,25,Cotton,12:32:16 NPK
Red ,105,75,55,70.5,80,25,Cotton,12:32:16 NPK
Red ,100,75,55,70.5,80,25,Cotton,12:32:16 NPK
Red ,115,75,55,70.5,80,25,Cotton,12:32:16 NPK
Red ,120,75,55,70.5,80,25,Cotton,12:32:16 NPK
Red ,100,80,60,60,90,30,Cotton,12:32:16 NPK
Red ,105,80,60,60,90,30,Cotton,12:32:16 NPK
Red ,100,80,60,60,90,30,Cotton,12:32:16 NPK
Red ,115,80,60,60,90,30,Cotton,12:32:16 NPK
Red ,120,80,60,60,90,30,Cotton,12:32:16 NPK
Red ,100,60,65,60.5,100,35,Cotton,12:32:16 NPK
Red ,105,60,65,60.5,100,35,Cotton,12:32:16 NPK
Red ,100,60,65,60.5,100,35,Cotton,12:32:16 NPK
Red ,115,60,65,60.5,100,35,Cotton,12:32:16 NPK
Red ,120,60,65,60.5,100,35,Cotton,12:32:16 NPK
Red ,100,65,40,70,80,25,Cotton,12:32:16 NPK
Red ,105,65,40,70,80,25,Cotton,12:32:16 NPK
Red ,100,65,40,70,80,25,Cotton,12:32:16 NPK
Red ,115,65,40,70,80,25,Cotton,12:32:16 NPK
Red ,120,65,40,70,80,25,Cotton,12:32:16 NPK
Red ,100,70,45,70.5,90,30,Cotton,12:32:16 NPK
Red ,105,70,45,70.5,90,30,Cotton,12:32:16 NPK
Red ,100,70,45,70.5,90,30,Cotton,12:32:16 NPK
Red ,115,70,45,70.5,90,30,Cotton,12:32:16 NPK
Red ,120,70,45,70.5,90,30,Cotton,12:32:16 NPK
Red ,100,75,50,60,100,35,Cotton,12:32:16 NPK
Red ,105,75,50,60,100,35,Cotton,12:32:16 NPK
Red ,100,75,50,60,100,35,Cotton,12:32:16 NPK
Red ,115,75,50,60,100,35,Cotton,12:32:16 NPK
Red ,120,75,50,60,100,35,Cotton,12:32:16 NPK
Red ,100,80,55,60.5,80,25,Cotton,12:32:16 NPK
Red ,105,80,55,60.5,80,25,Cotton,12:32:16 NPK
Red ,100,80,55,60.5,80,25,Cotton,12:32:16 NPK
Red ,115,80,55,60.5,80,25,Cotton,12:32:16 NPK
Red ,120,80,55,60.5,80,25,Cotton,12:32:16 NPK
Red ,100,60,60,70,90,30,Cotton,12:32:16 NPK
Red ,105,60,60,70,90,30,Cotton,12:32:16 NPK
Red ,100,60,60,70,90,30,Cotton,12:32:16 NPK
Red ,115,60,60,70,90,30,Cotton,12:32:16 NPK
Red ,120,60,60,70,90,30,Cotton,12:32:16 NPK
Red ,100,65,65,70.5,100,35,Cotton,12:32:16 NPK
Red ,105,65,65,70.5,100,35,Cotton,12:32:16 NPK
Red ,100,65,65,70.5,100,35,Cotton,12:32:16 NPK
Red ,115,65,65,70.5,100,35,Cotton,12:32:16 NPK
Red ,120,65,65,70.5,100,35,Cotton,12:32:16 NPK
Red ,100,70,40,60,80,25,Cotton,12:32:16 NPK
Red ,105,70,40,60,80,25,Cotton,12:32:16 NPK
Red ,100,70,40,60,80,25,Cotton,12:32:16 NPK
Red ,115,70,40,60,80,25,Cotton,12:32:16 NPK
Red ,120,70,40,60,80,25,Cotton,12:32:16 NPK
Red ,100,75,45,60.5,90,30,Cotton,12:32:16 NPK
Red ,105,75,45,60.5,90,30,Cotton,DAP
Red ,100,75,45,60.5,90,30,Cotton,DAP
Red ,115,75,45,60.5,90,30,Cotton,DAP
Red ,120,75,45,60.5,90,30,Cotton,DAP
Red ,100,80,50,70,100,35,Cotton,DAP
Red ,105,80,50,70,100,35,Cotton,DAP
Red ,100,80,50,70,100,35,Cotton,DAP
Red ,115,80,50,70,100,35,Cotton,DAP
Red ,120,80,50,70,100,35,Cotton,DAP
Red ,100,60,55,70.5,80,25,Cotton,DAP
Red ,105,60,55,70.5,80,25,Cotton,DAP
Red ,100,60,55,70.5,80,25,Cotton,DAP
Red ,115,60,55,70.5,80,25,Cotton,DAP
Red ,120,60,55,70.5,80,25,Cotton,DAP
Red ,100,65,60,60,90,30,Cotton,DAP
Red ,105,65,60,60,90,30,Cotton,DAP
Red ,100,65,60,60,90,30,Cotton,DAP
Red ,115,65,60,60,90,30,Cotton,DAP
Red ,120,65,60,60,90,30,Cotton,DAP
Red ,100,70,65,60.5,100,35,Cotton,DAP
Red ,105,70,65,60.5,100,35,Cotton,DAP
Red ,100,70,65,60.5,100,35,Cotton,DAP
Red ,115,70,65,60.5,100,35,Cotton,DAP
Red ,120,70,65,60.5,100,35,Cotton,DAP
Red ,100,75,40,70,80,25,Cotton,DAP
Red ,105,75,40,70,80,25,Cotton,DAP
Red ,100,75,40,70,80,25,Cotton,DAP
Red ,115,75,40,70,80,25,Cotton,DAP
Red ,120,75,40,70,80,25,Cotton,DAP
Red ,100,80,45,70.5,90,30,Cotton,DAP
Red ,105,80,45,70.5,90,30,Cotton,DAP
Red ,100,80,45,70.5,90,30,Cotton,DAP
Red ,115,80,45,70.5,90,30,Cotton,DAP
Red ,120,80,45,70.5,90,30,Cotton,DAP
Red ,100,60,50,60,100,35,Cotton,DAP
Red ,105,60,50,60,100,35,Cotton,DAP
Red ,100,60,50,60,100,35,Cotton,DAP
Red ,115,60,50,60,100,35,Cotton,DAP
Red ,120,60,50,60,100,35,Cotton,DAP
Red ,100,65,55,60.5,80,25,Cotton,DAP
Red ,105,65,55,60.5,80,25,Cotton,DAP
Red ,100,65,55,60.5,80,25,Cotton,DAP
Red ,115,65,55,60.5,80,25,Cotton,DAP
Red ,120,65,55,60.5,80,25,Cotton,DAP
Red ,100,70,60,70,90,30,Cotton,DAP
Red ,105,70,60,70,90,30,Cotton,DAP
Red ,100,70,60,70,90,30,Cotton,DAP
Red ,115,70,60,70,90,30,Cotton,DAP
Red ,120,70,60,70,90,30,Cotton,DAP
Red ,100,75,65,70.5,100,35,Cotton,DAP
Red ,105,75,65,70.5,100,35,Cotton,DAP
Red ,100,75,65,70.5,100,35,Cotton,DAP
Red ,115,75,65,70.5,100,35,Cotton,DAP
Red ,120,75,65,70.5,100,35,Cotton,DAP
Red ,100,80,40,60,80,25,Cotton,DAP
Red ,105,80,40,60,80,25,Cotton,DAP
Red ,100,80,40,60,80,25,Cotton,DAP
Red ,115,80,40,60,80,25,Cotton,DAP
Red ,120,80,40,60,80,25,Cotton,DAP
Red ,100,60,45,60.5,90,30,Cotton,DAP
Red ,105,60,45,60.5,90,30,Cotton,DAP
Red ,100,60,45,60.5,90,30,Cotton,DAP
Red ,115,60,45,60.5,90,30,Cotton,DAP
Red ,120,60,45,60.5,90,30,Cotton,DAP
Red ,100,65,50,70,100,35,Cotton,DAP
Red ,105,65,50,70,100,35,Cotton,DAP
Red ,100,65,50,70,100,35,Cotton,Magnesium Sulphate
Red ,115,65,50,70,100,35,Cotton,Magnesium Sulphate
Red ,120,65,50,70,100,35,Cotton,Magnesium Sulphate
Red ,100,70,55,70.5,80,25,Cotton,Magnesium Sulphate
Red ,105,70,55,70.5,80,25,Cotton,Magnesium Sulphate
Red ,100,70,55,70.5,80,25,Cotton,Magnesium Sulphate
Red ,115,70,55,70.5,80,25,Cotton,Magnesium Sulphate
Red ,120,70,55,70.5,80,25,Cotton,Magnesium Sulphate
Red ,100,75,60,60,90,30,Cotton,Magnesium Sulphate
Red ,105,75,60,60,90,30,Cotton,Magnesium Sulphate
Red ,100,75,60,60,90,30,Cotton,Magnesium Sulphate
Red ,115,75,60,60,90,30,Cotton,Magnesium Sulphate
Red ,120,75,60,60,90,30,Cotton,Magnesium Sulphate
Red ,100,80,65,60.5,100,35,Cotton,Magnesium Sulphate
Red ,105,80,65,60.5,100,35,Cotton,Magnesium Sulphate
Red ,100,80,65,60.5,100,35,Cotton,Magnesium Sulphate
Red ,115,80,65,60.5,100,35,Cotton,Magnesium Sulphate
Red ,120,80,65,60.5,100,35,Cotton,Magnesium Sulphate
Red,20,15,20,55,70,25,Rice,Urea
Red,25,15,20,55,70,25,Rice,Urea
Red,30,15,20,55,70,25,Rice,Urea
Red,20,20,25,60,80,30,Rice,Urea
Red,25,20,25,60,80,30,Rice,Urea
Red,30,20,25,60,80,30,Rice,Urea
Red,20,15,25,60.5,90,25,Rice,Urea
Red,25,15,25,60.5,90,25,Rice,Urea
Red,30,15,25,60.5,90,25,Rice,Urea
Red,20,20,20,55,100,30,Rice,Urea
Red,25,20,20,55,100,30,Rice,Urea
Red,30,20,20,55,100,30,Rice,Urea
Red,25,20,30,60,70,25,Rice,Urea
Red,30,20,30,60,70,25,Rice,Urea
Red,35,20,30,60,70,25,Rice,Urea
Red,25,25,35,60.5,80,30,Rice,Urea
Red,30,25,35,60.5,80,30,Rice,Urea
Red,35,25,35,60.5,80,30,Rice,Urea
Red,25,30,40,55,90,25,Rice,Urea
Red,30,30,40,55,90,25,Rice,Urea
Red,35,30,40,55,90,25,Rice,50:26:26 NPK
Red,25,20,35,60,100,30,Rice,50:26:26 NPK
Red,30,20,35,60,100,30,Rice,50:26:26 NPK
Red,35,20,35,60,100,30,Rice,50:26:26 NPK
Red,25,25,40,60.5,70,25,Rice,50:26:26 NPK
Red,30,25,40,60.5,70,25,Rice,50:26:26 NPK
Red,35,25,40,60.5,70,25,Rice,50:26:26 NPK
Red,25,30,30,55,80,30,Rice,50:26:26 NPK
Red,30,30,30,55,80,30,Rice,50:26:26 NPK
Red,35,30,30,55,80,30,Rice,50:26:26 NPK
Red,25,20,40,60,90,25,Rice,50:26:26 NPK
Red,30,20,40,60,90,25,Rice,50:26:26 NPK
Red,35,20,40,60,90,25,Rice,50:26:26 NPK
Red,25,25,30,60.5,100,30,Rice,50:26:26 NPK
Red,30,25,30,60.5,100,30,Rice,50:26:26 NPK
Red,35,25,30,60.5,100,30,Rice,50:26:26 NPK
Red,25,30,35,55,70,25,Rice,50:26:26 NPK
Red,30,30,35,55,70,25,Rice,50:26:26 NPK
Red,35,30,35,55,70,25,Rice,50:26:26 NPK
Loamy,100,60,40,60,50,15,Wheat,19:19:19 NPK
Loamy,105,60,40,60,50,15,Wheat,19:19:19 NPK
Loamy,100,60,40,60,50,15,Wheat,19:19:19 NPK
Loamy,115,60,40,60,50,15,Wheat,19:19:19 NPK
Loamy,120,60,40,60,50,15,Wheat,19:19:19 NPK
Loamy,100,65,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,105,65,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,100,65,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,115,65,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,120,65,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,100,70,50,70,70,25,Wheat,19:19:19 NPK
Loamy,105,70,50,70,70,25,Wheat,19:19:19 NPK
Loamy,100,70,50,70,70,25,Wheat,19:19:19 NPK
Loamy,115,70,50,70,70,25,Wheat,19:19:19 NPK
Loamy,120,70,50,70,70,25,Wheat,19:19:19 NPK
Loamy,100,75,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,105,75,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,100,75,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,115,75,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,120,75,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,100,80,60,60,90,20,Wheat,19:19:19 NPK
Loamy,105,80,60,60,90,20,Wheat,19:19:19 NPK
Loamy,100,80,60,60,90,20,Wheat,19:19:19 NPK
Loamy,115,80,60,60,90,20,Wheat,19:19:19 NPK
Loamy,120,80,60,60,90,20,Wheat,19:19:19 NPK
Loamy,100,60,45,60.5,100,25,Wheat,Urea
Loamy,105,60,45,60.5,100,25,Wheat,Urea
Loamy,100,60,45,60.5,100,25,Wheat,Urea
Loamy,115,60,45,60.5,100,25,Wheat,Urea
Loamy,120,60,45,60.5,100,25,Wheat,Urea
Loamy,100,65,50,70,50,15,Wheat,Urea
Loamy,105,65,50,70,50,15,Wheat,Urea
Loamy,100,65,50,70,50,15,Wheat,Urea
Loamy,115,65,50,70,50,15,Wheat,Urea
Loamy,120,65,50,70,50,15,Wheat,Urea
Loamy,100,70,55,70.5,60,20,Wheat,Urea
Loamy,105,70,55,70.5,60,20,Wheat,Urea
Loamy,100,70,55,70.5,60,20,Wheat,Urea
Loamy,115,70,55,70.5,60,20,Wheat,Urea
Loamy,120,70,55,70.5,60,20,Wheat,Urea
Loamy,100,75,60,60,70,25,Wheat,Urea
Loamy,105,75,60,60,70,25,Wheat,Urea
Loamy,100,75,60,60,70,25,Wheat,Urea
Loamy,115,75,60,60,70,25,Wheat,Urea
Loamy,120,75,60,60,70,25,Wheat,Urea
Loamy,100,80,40,60.5,80,15,Wheat,Urea
Loamy,105,80,40,60.5,80,15,Wheat,Urea
Loamy,100,80,40,60.5,80,15,Wheat,Urea
Loamy,115,80,40,60.5,80,15,Wheat,Urea
Loamy,120,80,40,60.5,80,15,Wheat,Urea
Loamy,100,60,50,70,90,20,Wheat,19:19:19 NPK
Loamy,105,60,50,70,90,20,Wheat,19:19:19 NPK
Loamy,100,60,50,70,90,20,Wheat,19:19:19 NPK
Loamy,115,60,50,70,90,20,Wheat,19:19:19 NPK
Loamy,120,60,50,70,90,20,Wheat,19:19:19 NPK
Loamy,100,65,55,70.5,100,25,Wheat,19:19:19 NPK
Loamy,105,65,55,70.5,100,25,Wheat,19:19:19 NPK
Loamy,100,65,55,70.5,100,25,Wheat,19:19:19 NPK
Loamy,115,65,55,70.5,100,25,Wheat,19:19:19 NPK
Loamy,120,65,55,70.5,100,25,Wheat,19:19:19 NPK
Loamy,100,70,60,60,50,15,Wheat,19:19:19 NPK
Loamy,105,70,60,60,50,15,Wheat,19:19:19 NPK
Loamy,100,70,60,60,50,15,Wheat,19:19:19 NPK
Loamy,115,70,60,60,50,15,Wheat,19:19:19 NPK
Loamy,120,70,60,60,50,15,Wheat,19:19:19 NPK
Loamy,100,75,40,60.5,60,20,Wheat,19:19:19 NPK
Loamy,105,75,40,60.5,60,20,Wheat,19:19:19 NPK
Loamy,100,75,40,60.5,60,20,Wheat,19:19:19 NPK
Loamy,115,75,40,60.5,60,20,Wheat,19:19:19 NPK
Loamy,120,75,40,60.5,60,20,Wheat,19:19:19 NPK
Loamy,100,80,45,70,70,25,Wheat,19:19:19 NPK
Loamy,105,80,45,70,70,25,Wheat,19:19:19 NPK
Loamy,100,80,45,70,70,25,Wheat,19:19:19 NPK
Loamy,115,80,45,70,70,25,Wheat,19:19:19 NPK
Loamy,120,80,45,70,70,25,Wheat,19:19:19 NPK
Loamy,100,60,55,70.5,80,15,Wheat,Urea
Loamy,105,60,55,70.5,80,15,Wheat,Urea
Loamy,100,60,55,70.5,80,15,Wheat,Urea
Loamy,115,60,55,70.5,80,15,Wheat,Urea
Loamy,120,60,55,70.5,80,15,Wheat,Urea
Loamy,100,65,60,60,90,20,Wheat,Urea
Loamy,105,65,60,60,90,20,Wheat,Urea
Loamy,100,65,60,60,90,20,Wheat,Urea
Loamy,115,65,60,60,90,20,Wheat,Urea
Loamy,120,65,60,60,90,20,Wheat,Urea
Loamy,100,70,40,60.5,100,25,Wheat,Urea
Loamy,105,70,40,60.5,100,25,Wheat,Urea
Loamy,100,70,40,60.5,100,25,Wheat,Urea
Loamy,115,70,40,60.5,100,25,Wheat,Urea
Loamy,120,70,40,60.5,100,25,Wheat,Urea
Loamy,100,75,45,70,50,15,Wheat,Urea
Loamy,105,75,45,70,50,15,Wheat,Urea
Loamy,100,75,45,70,50,15,Wheat,Urea
Loamy,115,75,45,70,50,15,Wheat,Urea
Loamy,120,75,45,70,50,15,Wheat,Urea
Loamy,100,80,50,70.5,60,20,Wheat,Urea
Loamy,105,80,50,70.5,60,20,Wheat,Urea
Loamy,100,80,50,70.5,60,20,Wheat,Urea
Loamy,115,80,50,70.5,60,20,Wheat,Urea
Loamy,120,80,50,70.5,60,20,Wheat,Urea
Loamy,100,60,60,60,70,25,Wheat,19:19:19 NPK
Loamy,105,60,60,60,70,25,Wheat,19:19:19 NPK
Loamy,100,60,60,60,70,25,Wheat,19:19:19 NPK
Loamy,115,60,60,60,70,25,Wheat,19:19:19 NPK
Loamy,120,60,60,60,70,25,Wheat,19:19:19 NPK
Loamy,100,65,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,105,65,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,100,65,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,115,65,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,120,65,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,100,70,45,70,90,20,Wheat,19:19:19 NPK
Loamy,105,70,45,70,90,20,Wheat,19:19:19 NPK
Loamy,100,70,45,70,90,20,Wheat,19:19:19 NPK
Loamy,115,70,45,70,90,20,Wheat,19:19:19 NPK
Loamy,120,70,45,70,90,20,Wheat,19:19:19 NPK
Loamy,100,75,50,70.5,100,25,Wheat,19:19:19 NPK
Loamy,105,75,50,70.5,100,25,Wheat,19:19:19 NPK
Loamy,100,75,50,70.5,100,25,Wheat,19:19:19 NPK
Loamy,115,75,50,70.5,100,25,Wheat,19:19:19 NPK
Loamy,120,75,50,70.5,100,25,Wheat,19:19:19 NPK
Loamy,100,80,55,60,50,15,Wheat,19:19:19 NPK
Loamy,105,80,55,60,50,15,Wheat,19:19:19 NPK
Loamy,100,80,55,60,50,15,Wheat,19:19:19 NPK
Loamy,115,80,55,60,50,15,Wheat,19:19:19 NPK
Loamy,120,80,55,60,50,15,Wheat,19:19:19 NPK
Loamy,100,40,40,60,50,15,Wheat,Urea
Loamy,105,40,40,60,50,15,Wheat,Urea
Loamy,100,40,40,60,50,15,Wheat,Urea
Loamy,115,40,40,60,50,15,Wheat,Urea
Loamy,120,40,40,60,50,15,Wheat,Urea
Loamy,100,45,45,60.5,60,20,Wheat,Urea
Loamy,105,45,45,60.5,60,20,Wheat,Urea
Loamy,100,45,45,60.5,60,20,Wheat,Urea
Loamy,115,45,45,60.5,60,20,Wheat,Urea
Loamy,120,45,45,60.5,60,20,Wheat,Urea
Loamy,100,50,50,70,70,25,Wheat,Urea
Loamy,105,50,50,70,70,25,Wheat,Urea
Loamy,100,50,50,70,70,25,Wheat,Urea
Loamy,115,50,50,70,70,25,Wheat,Urea
Loamy,120,50,50,70,70,25,Wheat,Urea
Loamy,100,55,55,70.5,80,15,Wheat,Urea
Loamy,105,55,55,70.5,80,15,Wheat,Urea
Loamy,100,55,55,70.5,80,15,Wheat,Urea
Loamy,115,55,55,70.5,80,15,Wheat,Urea
Loamy,120,55,55,70.5,80,15,Wheat,Urea
Loamy,100,60,60,60,90,20,Wheat,Urea
Loamy,105,60,60,60,90,20,Wheat,Urea
Loamy,100,60,60,60,90,20,Wheat,Urea
Loamy,115,60,60,60,90,20,Wheat,Urea
Loamy,120,60,60,60,90,20,Wheat,Urea
Loamy,100,40,45,60.5,100,25,Wheat,19:19:19 NPK
Loamy,105,40,45,60.5,100,25,Wheat,19:19:19 NPK
Loamy,100,40,45,60.5,100,25,Wheat,19:19:19 NPK
Loamy,115,40,45,60.5,100,25,Wheat,19:19:19 NPK
Loamy,120,40,45,60.5,100,25,Wheat,19:19:19 NPK
Loamy,100,45,50,70,50,15,Wheat,19:19:19 NPK
Loamy,105,45,50,70,50,15,Wheat,19:19:19 NPK
Loamy,100,45,50,70,50,15,Wheat,19:19:19 NPK
Loamy,115,45,50,70,50,15,Wheat,19:19:19 NPK
Loamy,120,45,50,70,50,15,Wheat,19:19:19 NPK
Loamy,100,50,55,70.5,60,20,Wheat,19:19:19 NPK
Loamy,105,50,55,70.5,60,20,Wheat,19:19:19 NPK
Loamy,100,50,55,70.5,60,20,Wheat,19:19:19 NPK
Loamy,115,50,55,70.5,60,20,Wheat,19:19:19 NPK
Loamy,120,50,55,70.5,60,20,Wheat,19:19:19 NPK
Loamy,100,55,60,60,70,25,Wheat,19:19:19 NPK
Loamy,105,55,60,60,70,25,Wheat,19:19:19 NPK
Loamy,100,55,60,60,70,25,Wheat,19:19:19 NPK
Loamy,115,55,60,60,70,25,Wheat,19:19:19 NPK
Loamy,120,55,60,60,70,25,Wheat,19:19:19 NPK
Loamy,100,60,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,105,60,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,100,60,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,115,60,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,120,60,40,60.5,80,15,Wheat,19:19:19 NPK
Loamy,100,40,50,70,90,20,Wheat,Urea
Loamy,105,40,50,70,90,20,Wheat,Urea
Loamy,100,40,50,70,90,20,Wheat,Urea
Loamy,115,40,50,70,90,20,Wheat,Urea
Loamy,120,40,50,70,90,20,Wheat,Urea
Loamy,100,45,55,70.5,100,25,Wheat,Urea
Loamy,105,45,55,70.5,100,25,Wheat,Urea
Loamy,100,45,55,70.5,100,25,Wheat,Urea
Loamy,115,45,55,70.5,100,25,Wheat,Urea
Loamy,120,45,55,70.5,100,25,Wheat,Urea
Loamy,100,50,60,60,50,15,Wheat,Urea
Loamy,105,50,60,60,50,15,Wheat,Urea
Loamy,100,50,60,60,50,15,Wheat,Urea
Loamy,115,50,60,60,50,15,Wheat,Urea
Loamy,120,50,60,60,50,15,Wheat,Urea
Loamy,100,55,40,60.5,60,20,Wheat,Urea
Loamy,105,55,40,60.5,60,20,Wheat,Urea
Loamy,100,55,40,60.5,60,20,Wheat,Urea
Loamy,115,55,40,60.5,60,20,Wheat,Urea
Loamy,120,55,40,60.5,60,20,Wheat,Urea
Loamy,100,60,45,70,70,25,Wheat,Urea
Loamy,105,60,45,70,70,25,Wheat,Urea
Loamy,100,60,45,70,70,25,Wheat,Urea
Loamy,115,60,45,70,70,25,Wheat,Urea
Loamy,120,60,45,70,70,25,Wheat,Urea
Loamy,100,40,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,105,40,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,100,40,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,115,40,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,120,40,55,70.5,80,15,Wheat,19:19:19 NPK
Loamy,100,45,60,60,90,20,Wheat,19:19:19 NPK
Loamy,105,45,60,60,90,20,Wheat,19:19:19 NPK
Loamy,100,45,60,60,90,20,Wheat,19:19:19 NPK
Loamy,115,45,60,60,90,20,Wheat,19:19:19 NPK
Loamy,120,45,60,60,90,20,Wheat,19:19:19 NPK
Loamy,100,50,40,60.5,100,25,Wheat,19:19:19 NPK
Loamy,105,50,40,60.5,100,25,Wheat,19:19:19 NPK
Loamy,100,50,40,60.5,100,25,Wheat,19:19:19 NPK
Loamy,115,50,40,60.5,100,25,Wheat,19:19:19 NPK
Loamy,120,50,40,60.5,100,25,Wheat,19:19:19 NPK
Loamy,100,55,45,70,50,15,Wheat,19:19:19 NPK
Loamy,105,55,45,70,50,15,Wheat,19:19:19 NPK
Loamy,100,55,45,70,50,15,Wheat,19:19:19 NPK
Loamy,115,55,45,70,50,15,Wheat,19:19:19 NPK
Loamy,120,55,45,70,50,15,Wheat,19:19:19 NPK
Loamy,100,60,50,70.5,60,20,Wheat,19:19:19 NPK
Loamy,105,60,50,70.5,60,20,Wheat,19:19:19 NPK
Loamy,100,60,50,70.5,60,20,Wheat,19:19:19 NPK
Loamy,115,60,50,70.5,60,20,Wheat,19:19:19 NPK
Loamy,120,60,50,70.5,60,20,Wheat,19:19:19 NPK
Loamy,100,40,60,60,70,25,Wheat,Urea
Loamy,105,40,60,60,70,25,Wheat,Urea
Loamy,100,40,60,60,70,25,Wheat,Urea
Loamy,115,40,60,60,70,25,Wheat,Urea
Loamy,120,40,60,60,70,25,Wheat,Urea
Loamy,100,45,40,60.5,80,15,Wheat,Urea
Loamy,105,45,40,60.5,80,15,Wheat,Urea
Loamy,100,45,40,60.5,80,15,Wheat,Urea
Loamy,115,45,40,60.5,80,15,Wheat,Urea
Loamy,120,45,40,60.5,80,15,Wheat,Urea
Loamy,100,50,45,70,90,20,Wheat,Urea
Loamy,105,50,45,70,90,20,Wheat,Urea
Loamy,100,50,45,70,90,20,Wheat,Urea
Loamy,115,50,45,70,90,20,Wheat,Urea
Loamy,120,50,45,70,90,20,Wheat,Urea
Loamy,100,55,50,70.5,100,25,Wheat,Urea
Loamy,105,55,50,70.5,100,25,Wheat,Urea
Loamy,100,55,50,70.5,100,25,Wheat,Urea
Loamy,115,55,50,70.5,100,25,Wheat,Urea
Loamy,120,55,50,70.5,100,25,Wheat,Urea
Loamy,100,60,55,60,50,15,Wheat,Urea
Loamy,105,60,55,60,50,15,Wheat,Urea
Loamy,100,60,55,60,50,15,Wheat,Urea
Loamy,115,60,55,60,50,15,Wheat,Urea
Loamy,120,60,55,60,50,15,Wheat,Urea
Loamy,60,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,65,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,70,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,75,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,80,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,805,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,90,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,95,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,100,40,40,60,50,15,Wheat,19:19:19 NPK
Loamy,60,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,65,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,70,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,75,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,80,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,805,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,90,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,95,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,100,45,45,60.5,60,20,Wheat,19:19:19 NPK
Loamy,60,55,55,70,70,25,Wheat,19:19:19 NPK
Loamy,65,55,55,70,70,25,Wheat,19:19:19 NPK
Loamy,70,55,55,70,70,25,Wheat,19:19:19 NPK
Loamy,75,55,55,70,70,25,Wheat,19:19:19 NPK
Loamy,80,55,55,70,70,25,Wheat,19:19:19 NPK
Loamy,805,55,55,70,70,25,Wheat,19:19:19 NPK
Loamy,90,55,55,70,70,25,Wheat,19:19:19 NPK
Loamy,95,55,55,70,70,25,Wheat,Urea
Loamy,100,55,55,70,70,25,Wheat,Urea
Loamy,60,60,60,70.5,80,15,Wheat,Urea
Loamy,65,60,60,70.5,80,15,Wheat,Urea
Loamy,70,60,60,70.5,80,15,Wheat,Urea
Loamy,75,60,60,70.5,80,15,Wheat,Urea
